Id,SalePrice
1461,126140.89959678643
1462,161147.8746605278
1463,195116.54460632696
1464,196567.02285219557
1465,181840.34942919144
1466,174364.56077623513
1467,186722.1530285515
1468,160417.60075929156
1469,167895.11574581487
1470,123484.10539877207
1471,189836.3798379954
1472,97607.93150505729
1473,96838.20046952135
1474,150037.18325139277
1475,115827.60100956836
1476,377483.1660554696
1477,263063.92958388163
1478,290844.20838436135
1479,289730.82449098275
1480,567393.0129822821
1481,318485.78017340024
1482,203334.0347038953
1483,177405.93093173907
1484,169539.4771500378
1485,181560.80386603423
1486,211048.87562550555
1487,343788.378592207
1488,219940.6050705451
1489,218141.4896458739
1490,243354.14436643783
1491,187997.53399655997
1492,97770.81279515896
1493,196461.2411537778
1494,289277.9947749011
1495,286467.69523502135
1496,254113.11512862044
1497,179353.29274655334
1498,168405.69832721353
1499,166649.12720780287
1500,165179.4966385834
1501,187597.85279743944
1502,143696.21221369083
1503,277506.2457179522
1504,238217.21167259882
1505,223944.1845902792
1506,189210.4089892802
1507,261550.61632068706
1508,186514.27306652153
1509,159502.98207642813
1510,151233.9858498128
1511,147521.06942943184
1512,176580.30589302376
1513,143544.12833182115
1514,153764.1331756334
1515,183829.16319203516
1516,144020.91159393566
1517,157295.0855622443
1518,123671.04324207331
1519,227802.8801103088
1520,142879.13450841422
1521,135705.845605169
1522,176464.41512947847
1523,108212.03845241292
1524,120049.92744311522
1525,117945.85867375176
1526,108606.1134044728
1527,103878.07299096925
1528,126457.50968063503
1529,156024.5852489896
1530,168435.76919479956
1531,107886.5631136153
1532,92591.41828961206
1533,140354.40493729868
1534,117960.39648245723
1535,141973.8915648925
1536,111578.82409731015
1537,85044.98755455986
1538,142446.87475555085
1539,199614.1609379997
1540,100444.13475946018
1541,135236.05341271136
1542,140786.71270692165
1543,211663.84682054177
1544,81306.64892121525
1545,107735.78487908667
1546,137280.9896034794
1547,140241.88900750733
1548,145430.40837229384
1549,115944.21404956645
1550,147893.00266338498
1551,104289.51366964326
1552,154379.41285585717
1553,164301.58543842155
1554,114377.28679127272
1555,164534.3043572364
1556,80442.34213196434
1557,108868.9600515997
1558,88633.71245586018
1559,107228.68301566712
1560,128890.4139130758
1561,124680.39347542918
1562,126938.28107006836
1563,132131.12599889006
1564,161810.39952975325
1565,161448.40283682465
1566,212166.55324705318
1567,79864.2666281158
1568,224195.8261036179
1569,131474.16322820095
1570,140756.78820952453
1571,121057.13193081443
1572,152703.36262929902
1573,230567.12320056433
1574,120607.36191598572
1575,213056.9628301037
1576,249341.5228564185
1577,198492.6279629259
1578,154309.2390321282
